tournament,match_stage,home_team,away_team,home_score,away_score,extra_time_home_score,extra_time_away_score,penalties_home_score,penalties_away_score,extra_time,penalties
Euro,knockout,Wales,Denmark,0,4,0,0,0,0,False,False
Euro,knockout,Italy,Austria,0,0,2,1,0,0,True,False
Euro,knockout,Netherlands,Czech Republic,0,2,0,0,0,0,False,False
Euro,knockout,Belgium,Portugal,1,0,0,0,0,0,False,False
Euro,knockout,Croatia,Spain,3,3,0,2,0,0,True,False
Euro,knockout,France,Switzerland,3,3,0,0,4,5,True,True
Euro,knockout,England,Germany,2,0,0,0,0,0,False,False
Euro,knockout,Sweden,Ukraine,1,1,0,1,0,0,True,False
Euro,knockout,Switzerland,Spain,1,1,0,0,1,3,True,True
Euro,knockout,Belgium,Italy,1,2,0,0,0,0,False,False
Euro,knockout,Czech Republic,Denmark,1,2,0,0,0,0,False,False
Euro,knockout,Ukraine,England,0,4,0,0,0,0,False,False
Euro,knockout,Italy,Spain,1,1,0,0,4,2,True,True
Euro,knockout,England,Denmark,1,1,1,0,0,0,True,False
Euro,knockout,Italy,England,1,1,0,0,3,2,True,True
Euro,group,Germany,Scotland,5,1,0,0,0,0,False,False
Euro,group,Hungary,Switzerland,1,3,0,0,0,0,False,False
Euro,group,Germany,Hungary,2,0,0,0,0,0,False,False
Euro,group,Scotland,Switzerland,1,1,0,0,0,0,False,False
Euro,group,Switzerland,Germany,1,1,0,0,0,0,False,False
Euro,group,Scotland,Hungary,0,1,0,0,0,0,False,False
Euro,group,Spain,Croatia,3,0,0,0,0,0,False,False
Euro,group,Italy,Albania,2,1,0,0,0,0,False,False
Euro,group,Croatia,Albania,2,2,0,0,0,0,False,False
Euro,group,Spain,Italy,1,0,0,0,0,0,False,False
Euro,group,Albania,Spain,0,1,0,0,0,0,False,False
Euro,group,Croatia,Italy,1,1,0,0,0,0,False,False
Euro,group,Slovenia,Denmark,1,1,0,0,0,0,False,False
Euro,group,Serbia,England,0,1,0,0,0,0,False,False
Euro,group,Slovenia,Serbia,1,1,0,0,0,0,False,False
Euro,group,Denmark,England,1,1,0,0,0,0,False,False
Euro,group,England,Slovenia,0,0,0,0,0,0,False,False
Euro,group,Denmark,Serbia,0,0,0,0,0,0,False,False
Euro,group,Poland,Netherlands,1,2,0,0,0,0,False,False
Euro,group,Austria,France,0,1,0,0,0,0,False,False
Euro,group,Poland,Austria,1,3,0,0,0,0,False,False
Euro,group,Netherlands,France,0,0,0,0,0,0,False,False
Euro,group,Netherlands,Austria,2,3,0,0,0,0,False,False
Euro,group,France,Poland,1,1,0,0,0,0,False,False
Euro,group,Romania,Ukraine,3,0,0,0,0,0,False,False
Euro,group,Belgium,Slovakia,0,1,0,0,0,0,False,False
Euro,group,Slovakia,Ukraine,1,2,0,0,0,0,False,False
Euro,group,Belgium,Romania,2,0,0,0,0,0,False,False
Euro,group,Slovakia,Romania,1,1,0,0,0,0,False,False
Euro,group,Ukraine,Belgium,0,0,0,0,0,0,False,False
Euro,group,Turkey,Georgia,3,1,0,0,0,0,False,False
Euro,group,Portugal,Czech Republic,2,1,0,0,0,0,False,False
Euro,group,Georgia,Czech Republic,1,1,0,0,0,0,False,False
Euro,group,Turkey,Portugal,0,3,0,0,0,0,False,False
Euro,group,Georgia,Portugal,2,0,0,0,0,0,False,False
Euro,group,Czech Republic,Turkey,1,2,0,0,0,0,False,False
Euro,knockout,Switzerland,Italy,2,0,0,0,0,0,False,False
Euro,knockout,Germany,Denmark,2,0,0,0,0,0,False,False
Euro,knockout,England,Slovakia,2,1,0,0,0,0,False,False
Euro,knockout,Spain,Georgia,4,1,0,0,0,0,False,False
Euro,knockout,France,Belgium,1,0,0,0,0,0,False,False
Euro,knockout,Portugal,Slovenia,0,0,0,0,3,0,True,True
Euro,knockout,Romania,Netherlands,0,3,0,0,0,0,False,False
Euro,knockout,Austria,Turkey,1,2,0,0,0,0,False,False
Euro,knockout,Spain,Germany,2,1,1,0,0,0,True,False
Euro,knockout,Portugal,France,0,0,0,0,3,5,True,True
Euro,knockout,England,Switzerland,1,1,0,0,5,3,True,True
Euro,knockout,Netherlands,Turkey,2,1,0,0,0,0,False,False
Euro,knockout,Spain,France,2,1,0,0,0,0,False,False
Euro,knockout,Netherlands,England,1,2,0,0,0,0,False,False
Euro,knockout,Spain,England,2,1,0,0,0,0,False,False
